ts,equity,daily_pnl
1783940586,799.97,0.00
1783940601,799.97,0.00
1783940618,799.98,0.00
1783940633,799.98,0.00
1783940649,799.98,0.00
1783940664,799.98,0.00
1783940680,799.98,0.00
1783940695,799.98,0.00
1783940711,799.98,0.00
1783940726,799.99,0.00
1783940743,799.99,0.00
1783940758,799.98,0.00
1783940774,799.98,0.00
1783940789,799.99,0.00
1783940805,799.98,0.00
1783940820,799.99,0.00
1783940836,800.00,0.00
1783940851,799.99,0.00
1783940867,799.99,0.00
1783940882,799.99,0.00
1783940898,799.99,0.00
1783940913,799.98,0.00
1783940938,799.98,0.00
1783940953,799.99,0.00
1783940969,799.98,0.00
1783940984,799.99,0.00
1783941000,799.99,0.00
1783941015,799.98,0.00
1783941031,799.99,0.00
1783941046,799.99,0.00
1783941062,800.00,0.00
1783941077,800.01,0.00
1783941093,800.01,0.00
1783941108,800.00,0.00
1783941125,800.00,0.00
1783941140,800.00,0.00
1783941156,799.99,0.00
1783941171,799.99,0.00
1783941187,799.99,0.00
1783941202,799.99,0.00
1783941219,800.00,0.00
1783941234,800.00,0.00
1783941250,799.99,0.00
1783941265,799.99,0.00
1783941281,800.00,0.00
1783941296,800.01,0.00
1783941312,800.01,0.00
1783941327,800.01,0.00
1783941344,800.01,0.00
1783941359,800.01,0.00
1783941375,800.01,0.00
1783941390,800.01,0.00
1783941406,800.01,0.00
1783941421,800.01,0.00
1783941437,800.01,0.00
1783941452,800.01,0.00
1783941468,800.01,0.00
1783941483,800.02,0.00
1783941499,800.03,0.00
1783941514,800.03,0.00
1783941530,800.03,0.00
1783941545,800.03,0.00
1783941561,800.03,0.00
1783941576,800.03,0.00
1783941592,800.03,0.00
1783941607,800.03,0.00
1783941623,800.03,0.00
1783941638,800.03,0.00
1783941654,800.03,0.00
1783941669,800.04,0.00
1783941685,800.02,0.00
1783941700,800.02,0.00
1783941716,800.03,0.00
1783941731,800.00,0.00
1783941747,800.01,0.00
1783941762,800.01,0.00
1783941779,800.01,0.00
1783941794,800.01,0.00
1783941810,800.01,0.00
1783941825,800.00,0.00
1783941851,800.00,0.00
1783941866,800.01,0.00
1783941882,800.01,0.00
1783941897,800.02,0.00
1783941913,800.02,0.00
1783941928,800.02,0.00
1783941945,800.01,0.00
1783941960,800.01,0.00
1783941975,800.01,0.00
1783941990,800.01,0.00
1783942007,800.01,0.00
1783942022,800.00,0.00
1783942038,800.00,0.00
1783942053,800.00,0.00
1783942069,799.99,0.00
1783942084,800.00,0.00
1783942100,800.00,0.00
1783942115,800.00,0.00
1783942131,800.00,0.00
1783942146,800.00,0.00
1783942162,800.00,0.00
1783942177,800.00,0.00
1783942193,800.01,0.00
1783942208,800.00,0.00
1783942224,800.00,0.00
1783942239,800.00,0.00
1783942255,800.00,0.00
1783942270,800.00,0.00
1783942287,800.02,0.00
1783942302,800.01,0.00
1783942318,800.02,0.00
1783942333,800.01,0.00
1783942350,800.01,0.00
1783942365,800.01,0.00
1783942381,800.01,0.00
1783942396,800.01,0.00
1783942413,800.01,0.00
1783942428,800.01,0.00
1783942445,799.99,0.00
1783942460,800.00,0.00
1783942476,799.99,0.00
1783942491,799.99,0.00
1783942507,799.98,0.00
1783942522,799.98,0.00
1783942538,799.98,0.00
1783942553,799.98,0.00
1783942569,799.98,0.00
1783942584,799.99,0.00
1783942600,799.99,0.00
1783942615,799.99,0.00
1783942631,799.99,0.00
1783942646,800.00,0.00
1783942662,800.00,0.00
1783942677,800.00,0.00
1783942693,800.00,0.00
1783942708,799.98,0.00
1783942724,799.98,0.00
1783942739,799.98,0.00
1783942764,799.99,0.00
1783942779,799.99,0.00
1783942795,799.99,0.00
1783942810,799.99,0.00
1783942826,799.99,0.00
1783942841,799.99,0.00
1783942857,799.99,0.00
1783942872,799.98,0.00
1783942888,799.99,0.00
1783942903,799.98,0.00
1783942920,799.98,0.00
1783942935,799.98,0.00
1783942951,799.98,0.00
1783942966,799.98,0.00
1783942982,799.98,0.00
1783942997,799.98,0.00
1783943013,799.98,0.00
1783943028,799.98,0.00
1783943046,799.98,0.00
1783943061,799.98,0.00
1783943077,799.98,0.00
1783943092,799.99,0.00
1783943108,799.99,0.00
1783943123,799.99,0.00
1783943139,799.99,0.00
1783943154,799.99,0.00
1783943171,799.99,0.00
1783943186,799.98,0.00
1783943202,799.98,0.00
1783943217,799.98,0.00
1783943233,799.97,0.00
1783943248,799.97,0.00
1783943264,799.97,0.00
1783943279,799.97,0.00
1783943295,799.97,0.00
1783943310,799.97,0.00
1783943326,799.97,0.00
1783943341,799.97,0.00
1783943357,799.97,0.00
1783943372,799.97,0.00
1783943388,799.97,0.00
1783943403,799.97,0.00
1783943420,799.97,0.00
1783943435,799.97,0.00
1783943451,799.97,0.00
1783943466,799.97,0.00
1783943482,799.97,0.00
1783943497,799.97,0.00
1783943514,799.97,0.00
1783943529,799.96,0.00
1783943545,799.97,0.00
1783943560,799.96,0.00
1783943576,799.96,0.00
1783943591,799.97,0.00
1783943616,799.97,0.00
1783943631,799.97,0.00
1783943648,799.99,0.00
1783943663,799.99,0.00
1783943689,799.98,0.00
1783943704,799.99,0.00
1783943720,799.99,0.00
1783943735,799.98,0.00
1783943751,799.98,0.00
1783943766,799.98,0.00
1783943782,799.98,0.00
1783943797,799.99,0.00
1783943813,800.00,0.00
1783943828,800.00,0.00
1783943844,800.00,0.00
1783943859,800.00,0.00
1783943875,800.00,0.00
1783943890,800.00,0.00
1783943907,799.99,0.00
1783943922,799.99,0.00
1783943938,799.99,0.00
1783943953,800.00,0.00
1783943969,800.00,0.00
1783943984,800.00,0.00
1783944000,800.00,0.00
1783944015,800.00,0.00
1783944031,800.00,0.00
1783944046,800.00,0.00
1783944062,800.00,0.00
1783944077,800.01,0.00
1783944093,800.01,0.00
1783944108,800.00,0.00
1783944124,799.99,0.00
1783944139,799.99,0.00
1783944155,799.98,0.00
1783944170,799.99,0.00
1783944186,799.99,0.00
1783944201,800.01,0.00
1783944217,800.01,0.00
1783944232,800.01,0.00
1783944249,800.01,0.00
1783944264,800.02,0.00
1783944280,800.02,0.00
1783944295,800.01,0.00
1783944311,800.01,0.00
1783944326,800.02,0.00
1783944342,800.02,0.00
1783944357,800.01,0.00
1783944373,800.01,0.00
1783944388,800.01,0.00
1783944404,799.99,0.00
1783944419,799.99,0.00
1783944435,799.97,0.00
1783944450,799.98,0.00
1783944466,800.00,0.00
1783944481,799.99,0.00
1783944497,799.99,0.00
1783944512,800.02,0.00
1783944528,800.01,0.00
1783944543,800.01,0.00
1783944559,800.01,0.00
1783944574,800.01,0.00
1783944602,800.01,0.00
1783944617,800.01,0.00
1783944633,800.01,0.00
1783944648,800.01,0.00
1783944664,799.99,0.00
1783944679,800.00,0.00
1783944696,800.01,0.00
1783944711,800.02,0.00
1783944727,800.02,0.00
1783944742,800.02,0.00
1783944758,800.02,0.00
1783944773,800.02,0.00
1783944789,800.02,0.00
1783944804,800.00,0.00
1783944820,800.00,0.00
1783944835,800.00,0.00
1783944852,800.00,0.00
1783944867,800.00,0.00
1783944883,800.00,0.00
1783944898,800.00,0.00
1783944914,799.99,0.00
1783944929,799.99,0.00
1783944945,799.98,0.00
1783944960,799.99,0.00
1783944975,799.98,0.00
1783944990,799.99,0.00
1783945006,799.99,0.00
1783945021,800.00,0.00
1783945037,800.00,0.00
1783945052,799.99,0.00
1783945068,799.99,0.00
1783945083,799.99,0.00
1783945099,800.00,0.00
1783945114,799.99,0.00
1783945130,799.99,0.00
1783945145,799.98,0.00
1783945161,799.98,0.00
1783945176,799.98,0.00
1783945192,799.98,0.00
1783945207,799.98,0.00
1783945223,799.98,0.00
1783945238,800.00,0.00
1783945254,800.00,0.00
1783945269,800.01,0.00
1783945285,800.01,0.00
1783945300,800.01,0.00
1783945316,800.04,0.00
1783945331,800.05,0.00
1783945348,800.02,0.00
1783945363,800.02,0.00
1783945379,800.00,0.00
1783945394,800.02,0.00
1783945410,800.02,0.00
1783945425,800.02,0.00
1783945441,800.02,0.00
1783945456,800.01,0.00
1783945473,800.01,0.00
1783945488,800.01,0.00
1783945515,799.99,0.00
1783945530,799.99,0.00
1783945546,799.99,0.00
1783945561,799.99,0.00
1783945577,799.98,0.00
1783945592,799.98,0.00
1783945608,799.99,0.00
1783945623,799.99,0.00
1783945639,799.99,0.00
1783945654,799.98,0.00
1783945669,799.98,0.00
1783945684,799.99,0.00
1783945700,799.99,0.00
1783945715,799.99,0.00
1783945731,799.99,0.00
1783945746,800.01,0.00
1783945762,800.09,0.00
1783945777,800.08,0.00
1783945793,800.08,0.00
1783945808,800.07,0.00
1783945824,800.06,0.00
1783945839,800.06,0.00
1783945855,800.06,0.00
1783945870,800.06,0.00
1783945886,800.07,0.00
1783945901,800.07,0.00
1783945917,800.09,0.00
1783945932,800.08,0.00
1783945948,800.09,0.00
1783945963,800.10,0.00
1783945979,800.08,0.00
1783945994,800.08,0.00
1783946010,800.11,0.00
1783946025,800.11,0.00
1783946041,800.12,0.00
1783946056,800.10,0.00
1783946072,800.12,0.00
1783946087,800.13,0.00
1783946104,800.13,0.00
1783946119,800.12,0.00
1783946135,800.20,0.00
1783946150,800.06,0.08
1783946166,800.06,0.08
1783946181,800.06,0.08
1783946197,800.07,0.08
1783946212,800.07,0.08
1783946228,800.07,0.08
1783946243,800.08,0.08
1783946259,800.08,0.08
1783946274,800.02,0.09
1783946290,800.02,0.09
1783946305,800.02,0.09
1783946321,800.02,0.09
1783946336,800.02,0.09
1783946352,800.02,0.09
1783946367,800.02,0.09
1783946383,800.02,0.09
1783946398,800.02,0.09
1783946427,800.02,0.09
1783946442,800.02,0.09
1783946458,800.02,0.09
1783946473,800.02,0.09
1783946489,800.02,0.09
1783946504,800.02,0.09
1783946520,800.02,0.09
1783946535,800.02,0.09
1783946551,800.02,0.09
1783946566,800.02,0.09
1783946582,800.02,0.09
1783946597,800.02,0.09
1783946613,800.02,0.09
1783946628,800.02,0.09
1783946644,800.02,0.09
1783946659,800.03,0.09
1783946675,800.02,0.09
1783946690,800.02,0.09
1783946707,800.02,0.09
1783946722,800.02,0.09
1783946738,800.03,0.09
1783946753,800.02,0.09
1783946769,800.02,0.09
1783946784,800.03,0.09
1783946800,800.03,0.09
1783946815,800.03,0.09
1783946831,800.03,0.09
1783946846,800.03,0.09
1783946862,800.03,0.09
1783946877,800.03,0.09
1783946893,800.02,0.09
1783946908,800.02,0.09
1783946924,800.02,0.09
1783946939,800.02,0.09
1783946955,800.02,0.09
1783946970,800.03,0.09
1783946986,800.03,0.09
1783947001,800.03,0.09
1783947017,800.03,0.09
1783947032,800.03,0.09
1783947048,800.03,0.09
1783947063,800.03,0.09
1783947079,800.03,0.09
1783947094,800.03,0.09
1783947110,800.03,0.09
1783947125,800.03,0.09
1783947141,800.03,0.09
1783947156,800.03,0.09
1783947172,800.03,0.09
1783947187,800.03,0.09
1783947203,800.02,0.09
1783947220,800.02,0.09
1783947235,800.02,0.09
1783947251,800.02,0.09
1783947266,800.02,0.09
1783947282,800.02,0.09
1783947297,800.02,0.09
1783947312,800.02,0.09
1783947327,800.02,0.09
1783947346,800.02,0.09
1783947361,800.02,0.09
1783947377,800.02,0.09
1783947392,800.02,0.09
1783947408,800.02,0.09
1783947423,800.03,0.09
1783947439,800.02,0.09
1783947454,800.02,0.09
1783947470,800.02,0.09
1783947485,800.02,0.09
1783947501,800.02,0.09
1783947516,800.02,0.09
1783947532,800.03,0.09
1783947547,800.03,0.09
1783947563,800.03,0.09
1783947578,800.03,0.09
1783947594,800.03,0.09
1783947609,800.03,0.09
1783947625,800.03,0.09
1783947640,800.03,0.09
1783947656,800.03,0.09
1783947671,800.03,0.09
1783947687,800.03,0.09
1783947702,800.03,0.09
1783947718,800.03,0.09
1783947733,800.03,0.09
1783947749,800.03,0.09
1783947764,800.03,0.09
1783947780,800.04,0.09
1783947795,800.03,0.09
1783947811,800.03,0.09
1783947826,800.02,0.09
1783947842,800.02,0.09
1783947857,800.03,0.09
1783947874,800.04,0.09
1783947889,800.03,0.09
1783947905,800.03,0.09
1783947920,800.03,0.09
1783947938,800.03,0.09
1783947953,800.03,0.09
1783947970,800.04,0.09
1783947985,800.04,0.09
1783948001,800.04,0.09
1783948016,800.04,0.09
1783948032,800.04,0.09
1783948047,800.04,0.09
1783948063,800.04,0.09
1783948078,800.04,0.09
1783948094,800.04,0.09
1783948109,800.04,0.09
1783948125,800.04,0.09
1783948140,800.04,0.09
1783948156,800.04,0.09
1783948171,800.03,0.09
1783948187,800.02,0.09
1783948202,800.02,0.09
1783948218,800.01,0.09
1783948233,799.95,0.09
1783948259,799.95,0.09
1783948274,799.94,0.09
1783948290,799.93,0.09
1783948305,799.93,0.09
1783948322,799.93,0.09
1783948337,799.93,0.09
1783948353,799.93,0.09
1783948368,799.92,0.09
1783948384,799.93,0.09
1783948399,799.93,0.09
1783948415,799.93,0.09
1783948430,799.93,0.09
1783948446,799.93,0.09
1783948461,799.93,0.09
1783948477,799.93,0.09
1783948492,799.93,0.09
1783948508,799.93,0.09
1783948523,799.92,0.09
1783948540,799.92,0.09
1783948555,799.93,0.09
1783948571,799.93,0.09
1783948586,799.93,0.09
1783948602,799.93,0.09
1783948617,799.92,0.09
1783948634,799.92,0.09
1783948649,799.92,0.09
1783948665,799.92,0.09
1783948680,799.92,0.09
1783948696,799.92,0.09
1783948711,799.92,0.09
1783948727,799.92,0.09
1783948742,799.92,0.09
1783948758,799.92,0.09
1783948773,799.91,0.09
1783948789,799.91,0.09
1783948804,799.91,0.09
1783948820,799.87,0.09
1783948835,799.87,0.09
1783948851,799.88,0.09
1783948866,799.88,0.09
1783948883,799.88,0.09
1783948898,799.90,0.09
1783948914,799.90,0.09
1783948929,799.91,0.09
1783948945,799.91,0.09
1783948960,799.91,0.09
1783948976,799.91,0.09
1783948991,799.91,0.09
1783949007,799.91,0.09
1783949022,799.92,0.09
1783949038,799.92,0.09
1783949053,799.92,0.09
1783949069,799.93,0.09
1783949084,799.93,0.09
1783949100,799.93,0.09
1783949115,799.92,0.09
1783949131,799.92,0.09
1783949146,799.93,0.09
1783949175,799.93,0.09
1783949190,799.93,0.09
1783949206,799.92,0.09
1783949221,799.93,0.09
1783949237,799.93,0.09
1783949252,799.93,0.09
1783949268,799.94,0.09
1783949283,799.94,0.09
1783949299,799.94,0.09
1783949314,799.94,0.09
1783949330,799.94,0.09
1783949345,799.94,0.09
1783949361,799.94,0.09
1783949376,799.94,0.09
1783949392,799.93,0.09
1783949407,799.93,0.09
1783949423,799.93,0.09
1783949438,799.94,0.09
1783949454,799.94,0.09
1783949469,799.95,0.09
1783949485,799.95,0.09
1783949500,799.94,0.09
1783949517,799.95,0.09
1783949532,799.95,0.09
1783949548,799.95,0.09
1783949563,799.95,0.09
1783949578,799.96,0.09
1783949593,799.96,0.09
1783949610,799.96,0.09
1783949625,799.97,0.09
1783949641,799.97,0.09
1783949656,799.97,0.09
1783949672,799.97,0.09
1783949687,799.96,0.09
1783949703,799.97,0.09
1783949718,799.97,0.09
1783949734,799.97,0.09
1783949749,799.97,0.09
1783949768,799.97,0.09
1783949783,799.96,0.09
1783949799,799.97,0.09
1783949814,799.96,0.09
1783949830,799.96,0.09
1783949845,799.96,0.09
1783949861,799.96,0.09
1783949876,799.96,0.09
1783949892,799.95,0.09
1783949907,799.95,0.09
1783949923,799.95,0.09
1783949938,799.95,0.09
1783949954,799.95,0.09
1783949969,799.95,0.09
1783949985,799.95,0.09
1783950000,799.94,0.09
1783950016,799.94,0.09
1783950031,799.94,0.09
1783950047,799.94,0.09
1783950062,799.93,0.09
1783950088,799.92,0.09
1783950103,799.92,0.09
1783950119,799.89,0.09
1783950134,799.90,0.09
1783950150,799.90,0.09
1783950165,799.89,0.09
1783950181,799.89,0.09
1783950196,799.89,0.09
1783950212,799.89,0.09
1783950227,799.89,0.09
1783950243,799.89,0.09
1783950258,799.89,0.09
1783950274,799.89,0.09
1783950289,799.89,0.09
1783950305,799.90,0.09
1783950320,799.90,0.09
1783950337,799.90,0.09
1783950352,799.90,0.09
1783950371,799.91,0.09
1783950386,799.90,0.09
1783950402,799.91,0.09
1783950417,799.91,0.09
1783950433,799.90,0.09
1783950448,799.90,0.09
1783950464,799.89,0.09
1783950479,799.89,0.09
1783950495,799.90,0.09
1783950511,799.90,0.09
1783950527,799.89,0.09
1783950542,799.89,0.09
1783950558,799.89,0.09
1783950573,799.89,0.09
1783950589,799.90,0.09
1783950604,799.90,0.09
1783950620,799.89,0.09
1783950635,799.90,0.09
1783950652,799.90,0.09
1783950667,799.89,0.09
1783950683,799.86,0.10
1783950698,799.82,0.11
1783950714,799.81,0.11
1783950729,799.80,0.11
1783950745,799.80,0.11
1783950760,799.80,0.11
1783950776,799.81,0.11
1783950791,799.81,0.11
1783950807,799.81,0.11
1783950824,799.81,0.11
1783950839,799.81,0.11
1783950855,799.82,0.11
1783950870,799.82,0.11
1783950886,799.81,0.11
1783950901,799.81,0.11
1783950917,799.81,0.11
1783950932,799.81,0.11
1783950948,799.81,0.11
1783950963,799.82,0.11
1783950981,799.82,0.11
1783950996,799.82,0.11
1783951014,799.82,0.11
1783951029,799.82,0.11
1783951045,799.82,0.11
1783951060,799.83,0.11
1783951076,799.83,0.11
1783951091,799.83,0.11
1783951107,799.83,0.11
1783951122,799.82,0.11
1783951139,799.82,0.11
1783951154,799.83,0.11
1783951170,799.83,0.11
1783951185,799.83,0.11
1783951201,799.83,0.11
1783951216,799.83,0.11
1783951232,799.83,0.11
1783951247,799.83,0.11
1783951263,799.83,0.11
1783951278,799.83,0.11
1783951294,799.83,0.11
1783951309,799.83,0.11
1783951325,799.83,0.11
1783951340,799.83,0.11
1783951356,799.82,0.11
1783951371,799.82,0.11
1783951387,799.82,0.11
1783951402,799.82,0.11
1783951418,799.83,0.11
1783951433,799.83,0.11
1783951450,799.84,0.11
1783951465,799.83,0.11
1783951481,799.83,0.11
1783951496,799.83,0.11
1783951512,799.82,0.11
1783951527,799.82,0.11
1783951543,799.82,0.11
1783951558,799.82,0.11
1783951575,799.82,0.11
1783951590,799.82,0.11
1783951606,799.83,0.11
1783951621,799.82,0.11
1783951638,799.83,0.11
1783951653,799.83,0.11
1783951669,799.82,0.11
1783951684,799.82,0.11
1783951700,799.83,0.11
1783951715,799.83,0.11
1783951732,799.83,0.11
1783951747,799.82,0.11
1783951763,799.83,0.11
1783951778,799.83,0.11
1783951794,799.83,0.11
1783951809,799.83,0.11
1783951826,799.83,0.11
1783951841,799.83,0.11
1783951857,799.83,0.11
1783951872,799.83,0.11
1783951888,799.84,0.11
1783951903,799.84,0.11
1783951932,799.84,0.11
1783951947,799.83,0.11
1783951963,799.84,0.11
1783951978,799.83,0.11
1783951994,799.84,0.11
1783952009,799.84,0.11
1783952025,799.84,0.11
1783952040,799.84,0.11
1783952056,799.84,0.11
1783952071,799.84,0.11
1783952087,799.84,0.11
1783952102,799.84,0.11
1783952118,799.85,0.11
1783952133,799.84,0.11
1783952149,799.84,0.11
1783952164,799.84,0.11
1783952183,799.84,0.11
1783952198,799.85,0.11
1783952214,799.79,0.11
1783952229,799.81,0.11
1783952245,799.82,0.11
1783952260,799.81,0.11
1783952276,799.83,0.11
1783952291,799.83,0.11
1783952307,799.83,0.11
1783952322,799.83,0.11
1783952338,799.84,0.11
1783952353,799.84,0.11
1783952370,799.84,0.11
1783952385,799.85,0.11
1783952401,799.85,0.11
1783952416,799.86,0.11
1783952432,799.86,0.11
1783952447,799.85,0.11
1783952463,799.85,0.11
1783952478,799.85,0.11
1783952494,799.85,0.11
1783952509,799.84,0.11
1783952525,799.84,0.11
1783952540,799.84,0.11
1783952557,799.84,0.11
1783952572,799.84,0.11
1783952588,799.83,0.11
1783952603,799.84,0.11
1783952619,799.84,0.11
1783952634,799.85,0.11
1783952650,799.85,0.11
1783952665,799.85,0.11
1783952681,799.85,0.11
1783952696,799.85,0.11
1783952713,799.85,0.11
1783952728,799.85,0.11
1783952744,799.86,0.11
1783952759,799.86,0.11
1783952775,799.88,0.11
1783952790,799.88,0.11
1783952808,799.87,0.11
1783952823,799.87,0.11
1783952849,799.87,0.11
1783952864,799.87,0.11
1783952880,799.87,0.11
1783952895,799.87,0.11
1783952912,799.88,0.11
1783952927,799.87,0.11
1783952943,799.87,0.11
1783952958,799.87,0.11
1783952974,799.87,0.11
1783952989,799.87,0.11
1783953006,799.87,0.11
1783953021,799.87,0.11
1783953037,799.88,0.11
1783953052,799.88,0.11
1783953068,799.87,0.11
1783953083,799.87,0.11
1783953099,799.87,0.11
1783953114,799.87,0.11
1783953130,799.88,0.11
1783953145,799.88,0.11
1783953161,799.88,0.11
1783953176,799.89,0.11
1783953192,799.88,0.11
1783953207,799.88,0.11
1783953223,799.89,0.11
1783953238,799.89,0.11
1783953254,799.87,0.11
1783953269,799.88,0.11
1783953286,799.88,0.11
1783953301,799.88,0.11
1783953317,799.88,0.11
1783953332,799.87,0.11
1783953348,799.87,0.11
1783953363,799.87,0.11
1783953379,799.86,0.11
1783953394,799.86,0.11
1783953411,799.86,0.11
1783953426,799.87,0.11
1783953442,799.86,0.11
1783953457,799.86,0.11
1783953474,799.86,0.11
1783953489,799.86,0.11
1783953505,799.87,0.11
1783953520,799.87,0.11
1783953536,799.87,0.11
1783953551,799.86,0.11
1783953567,799.88,0.11
1783953582,799.88,0.11
1783953598,799.89,0.11
1783953613,799.89,0.11
1783953629,799.88,0.11
1783953644,799.88,0.11
1783953661,799.88,0.11
1783953676,799.88,0.11
1783953692,799.88,0.11
1783953707,799.88,0.11
1783953723,799.87,0.11
1783953738,799.87,0.11
1783953768,799.87,0.11
1783953783,799.87,0.11
1783953800,799.87,0.11
1783953815,799.87,0.11
1783953831,799.87,0.11
1783953846,799.87,0.11
1783953863,799.88,0.11
1783953878,799.88,0.11
1783953894,799.88,0.11
1783953909,799.88,0.11
1783953925,799.87,0.11
1783953940,799.87,0.11
1783953956,799.88,0.11
1783953971,799.88,0.11
1783953988,799.88,0.11
1783954003,799.89,0.11
1783954020,799.89,0.11
1783954035,799.88,0.11
1783954052,799.88,0.11
1783954067,799.88,0.11
1783954083,799.89,0.11
1783954098,799.89,0.11
1783954114,799.90,0.11
1783954129,799.90,0.11
1783954145,799.90,0.11
1783954160,799.90,0.11
1783954176,799.90,0.11
1783954191,799.90,0.11
1783954207,799.90,0.11
1783954222,799.90,0.11
1783954239,799.90,0.11
1783954254,799.89,0.11
1783954270,799.88,0.11
1783954285,799.89,0.11
1783954301,799.89,0.11
1783954316,799.89,0.11
1783954332,799.89,0.11
1783954347,799.89,0.11
1783954363,799.89,0.11
1783954378,799.89,0.11
1783954394,799.89,0.11
1783954409,799.89,0.11
1783954426,799.89,0.11
1783954443,799.89,0.11
1783954458,799.89,0.11
1783954474,799.89,0.11
1783954489,799.88,0.11
1783954505,799.89,0.11
1783954520,799.89,0.11
1783954536,799.89,0.11
1783954551,799.90,0.11
1783954567,799.90,0.11
1783954582,799.90,0.11
1783954599,799.90,0.11
1783954614,799.90,0.11
1783954631,799.90,0.11
1783954646,799.90,0.11
1783954662,799.90,0.11
1783954677,799.91,0.11
1783954694,799.90,0.11
1783954709,799.90,0.11
1783954726,799.90,0.11
1783954741,799.90,0.11
1783954757,799.91,0.11
1783954772,799.91,0.11
1783954788,799.91,0.11
1783954803,799.91,0.11
1783954819,799.91,0.11
1783954834,799.91,0.11
1783954850,799.91,0.11
1783954865,799.92,0.11
1783954881,799.92,0.11
1783954896,799.92,0.11
1783954912,799.92,0.11
1783954927,799.91,0.11
1783954943,799.90,0.11
1783954958,799.90,0.11
1783954974,799.90,0.11
1783954989,799.90,0.11
1783955006,799.90,0.11
1783955021,799.90,0.11
1783955037,799.90,0.11
1783955052,799.90,0.11
1783955069,799.90,0.11
1783955084,799.89,0.11
1783955100,799.89,0.11
1783955120,799.90,0.11
1783955137,799.90,0.11
1783955152,799.90,0.11
1783955168,799.90,0.11
1783955183,799.90,0.11
1783955200,799.91,0.11
1783955215,799.90,0.11
1783955232,799.90,0.11
1783955247,799.90,0.11
1783955264,799.90,0.11
1783955279,799.91,0.11
1783955295,799.91,0.11
1783955310,799.91,0.11
1783955326,799.90,0.11
1783955341,799.90,0.11
1783955358,799.90,0.11
1783955373,799.90,0.11
1783955389,799.90,0.11
1783955404,799.91,0.11
1783955421,799.91,0.11
1783955436,799.91,0.11
1783955452,799.91,0.11
1783955467,799.91,0.11
1783955483,799.91,0.11
1783955498,799.91,0.11
1783955514,799.92,0.11
1783955529,799.91,0.11
1783955545,799.91,0.11
1783955560,799.91,0.11
1783955576,799.91,0.11
1783955591,799.91,0.11
1783955620,799.91,0.11
1783955635,799.91,0.11
1783955651,799.92,0.11
1783955666,799.91,0.11
1783955683,799.91,0.11
1783955698,799.91,0.11
1783955714,799.91,0.11
1783955729,799.91,0.11
1783955746,799.91,0.11
1783955761,799.91,0.11
1783955779,799.91,0.11
1783955794,799.91,0.11
1783955812,799.92,0.11
1783955827,799.92,0.11
1783955845,799.92,0.11
1783955860,799.92,0.11
1783955878,799.93,0.11
1783955893,799.93,0.12
1783955912,799.88,0.15
1783955927,799.88,0.15
1783955943,799.88,0.15
1783955958,799.88,0.15
1783955975,799.88,0.15
1783955990,799.88,0.15
1783956009,799.88,0.15
1783956024,799.88,0.15
1783956041,799.87,0.15
1783956056,799.87,0.15
1783956073,799.87,0.15
1783956088,799.87,0.15
1783956105,799.88,0.15
1783956120,799.88,0.15
1783956138,799.87,0.15
1783956153,799.88,0.15
1783956170,799.87,0.15
1783956185,799.86,0.15
1783956202,799.85,0.15
1783956217,799.84,0.15
1783956234,799.85,0.15
1783956249,799.85,0.15
1783956266,799.85,0.15
1783956281,799.85,0.15
1783956299,799.85,0.15
