position_id,asset,side,ret_1_dir,ret_6_dir,ret_12_dir,ret_48_dir,sigma_bar_pct,vol_percentile,imbalance_dir,spread_bps,depth_log,fv_edge_bps,basis_dir,volume_z,funding_dir,mom_dir,drawdown_pct,regime_bull_quiet,regime_bull_vol,regime_range,regime_bear,regime_crisis,corr_fast,corr_shift,turbulence_pct,sent_dir,sent_fear,fear_greed,dominance_delta,equity_risk_z,hour_sin,hour_cos,weekend,imbalance_delta_dir,other_ret_6_dir,depth_ratio,mtf_align,pd_zone,liq_pocket_pull,fvg_pull,fvg_liq_confluence,poc_dist,va_pos,regime_age,funding_dist,venue_disloc_dir,th_grid,th_metronome,th_clockwork,th_stopzone,th_barclose,opt_pcr_z,opt_oi_pcr_z,opt_iv_skew,manip_suspect,pat_engulf_dir,pat_hammer_dir,pat_marubozu_dir,direction,gate_confidence,label,net_pnl_usd,source,ts,signal_ts
cand-51b2f9a9-942,ETH,long,0.870805,0.194809,0.623740,2.291629,0.178806,0.590000,0.937965,0.005178,0.807502,0.097558,0.589674,-0.498135,0.032714,-0.333333,0.421281,0.000000,0.000000,1.000000,0.000000,0.000000,0.930737,0.023901,0.608000,0.039223,0.000000,0.250000,0.000000,0.000000,-0.821647,-0.569997,0.000000,0.000000,0.152197,1.296145,1.000000,0.832793,0.804444,0.000000,0.000000,-0.028106,0.000000,0.735067,0.039204,-0.398527,0.012000,0.000000,0.000000,0.586000,0.000000,0.000000,0.000000,0.000000,0.217543,0.000000,0.035841,0.656522,1.000000,0.779970,0,0.00,candidate,1784132719,1784129700
cand-51b2f9a9-944,BTC,long,-0.562831,0.437704,0.428640,1.599417,0.109364,0.463333,1.185521,0.001529,0.865818,0.000000,0.029875,-0.797922,0.035072,-0.333333,0.316059,0.000000,0.000000,1.000000,0.000000,0.000000,0.953330,0.029048,0.608000,0.036854,0.000000,0.250000,0.024725,0.000000,-0.838671,-0.544639,0.000000,-0.029488,0.189501,1.034413,1.000000,0.896573,0.948053,0.000000,0.000000,0.043977,0.000000,0.740398,0.023211,-0.265574,0.015000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.292568,0.000000,0.035283,-0.523377,1.000000,0.779970,0,0.00,candidate,1784132719,1784130000
cand-51b2f9a9-939,BTC,long,0.167973,-0.210746,0.195617,1.494913,0.110178,0.466667,1.008605,0.001530,0.858187,0.000000,-0.271342,-0.608013,0.044804,-0.333333,0.316697,0.000000,0.000000,1.000000,0.000000,0.000000,0.632868,-0.100061,0.416000,0.038868,0.000000,0.250000,-0.052035,0.000000,-0.763232,-0.646124,0.000000,0.582663,0.131204,0.991867,1.000000,0.831069,0.915069,0.000000,0.000000,0.180610,0.033304,0.720336,0.083397,-0.335739,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077717,0.000000,0.817982,0.095577,1.000000,0.779970,0,0.00,candidate,1784133303,1784128500
cand-51b2f9a9-940,BTC,long,0.737580,0.908042,-0.060575,1.563748,0.110696,0.466667,0.550839,0.001529,0.836455,0.000000,-0.228132,-0.426185,0.038811,-0.333333,0.316059,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.608000,0.039223,0.000000,0.250000,0.000000,0.000000,-0.806445,-0.591310,0.000000,0.000000,0.130544,0.623535,1.000000,0.874772,0.937083,0.000000,0.000000,0.193666,0.032428,0.731237,0.050694,-0.444363,0.022000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363827,0.000000,0.024859,0.265936,1.000000,0.779970,0,0.00,candidate,1784133303,1784129400
cand-51b2f9a9-948,BTC,long,0.164753,0.071782,0.104324,1.368273,0.110471,0.466667,0.017718,0.001532,0.891262,0.190521,0.711900,-0.640808,0.029199,-0.333333,0.314646,0.000000,0.000000,1.000000,0.000000,0.000000,0.472324,-0.168764,0.664000,0.036854,0.000000,0.250000,0.013087,0.000000,-0.870356,-0.492424,0.000000,0.315323,0.000000,1.307597,1.000000,0.805093,0.898556,0.000000,0.000000,-0.026846,0.000000,0.749546,0.995768,-0.191488,0.010000,0.000000,0.000000,0.717000,0.000000,0.000000,0.000000,-0.432287,0.343753,0.000000,0.357595,0.162534,1.000000,0.779970,0,0.00,candidate,1784133303,1784130900
cand-51b2f9a9-938,BTC,long,-0.241059,0.166908,0.456780,1.367270,0.110397,0.466667,1.077481,0.001532,0.825952,0.000000,0.411936,-0.754808,0.046155,-0.333333,0.316697,0.000000,0.000000,1.000000,0.000000,0.000000,0.642187,-0.094247,0.416000,0.038868,0.000000,0.250000,-0.052035,0.000000,-0.754710,-0.656059,0.000000,0.000000,0.131204,0.606656,1.000000,0.818799,0.908884,0.000000,0.000000,0.176942,0.029597,0.717905,0.090691,-0.409051,0.026000,0.000000,0.000000,0.789000,0.000000,0.000000,0.000000,0.000000,0.445393,0.000000,-0.088064,-0.232000,1.000000,0.779970,0,0.00,candidate,1784133603,1784128200
cand-51b2f9a9-943,ETH,long,-0.414472,0.433647,0.518938,2.235271,0.178402,0.590000,0.589609,0.005178,0.823454,0.000000,0.230373,-0.682765,0.030888,-0.333333,0.421281,0.000000,0.000000,1.000000,0.000000,0.000000,0.953327,0.029046,0.608000,0.039223,0.000000,0.250000,0.024725,0.000000,-0.833886,-0.551937,0.000000,-0.348355,0.117255,1.434582,1.000000,0.811671,0.779642,0.000000,0.000000,-0.010009,0.000000,0.738887,0.027745,-0.341635,0.008000,0.000000,0.000000,0.638000,0.000000,0.000000,0.000000,0.000000,0.389063,0.000000,0.160295,-0.402235,1.000000,0.779970,0,0.00,candidate,1784133603,1784130000
cand-51b2f9a9-945,ETH,long,0.144882,0.254444,0.340760,2.265374,0.178492,0.590000,1.307684,0.005182,0.756155,1.242287,1.637962,-0.711007,0.028596,-0.333333,0.419708,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.664000,0.036854,0.000000,0.250000,0.000000,0.000000,-0.850352,-0.526214,0.000000,0.000000,0.118150,0.427393,1.000000,0.819039,0.788318,0.000000,0.000000,-0.006630,0.000000,0.743636,0.013497,-0.279769,0.004000,0.000000,0.000000,0.872000,0.000000,0.000000,0.000000,-0.432287,0.594749,0.000000,0.331836,0.159875,1.000000,0.885792,0,0.00,candidate,1784133603,1784130300
cand-51b2f9a9-946,ETH,long,-0.447995,0.493954,0.035061,2.105204,0.178994,0.593333,0.052959,0.005182,0.809348,0.000000,0.012098,-0.598726,0.027625,-0.333333,0.419708,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.664000,0.036854,0.000000,0.250000,0.000000,0.000000,-0.861629,-0.507538,0.000000,-1.031835,0.118154,1.000000,1.000000,0.796198,0.761408,0.000000,0.000000,-0.024083,0.000000,0.747109,0.003080,-0.370382,0.012000,0.000000,0.000000,0.903000,0.000000,0.000000,0.000000,-0.432287,0.490635,-1.000000,0.070868,-0.317719,1.000000,0.885792,0,0.00,candidate,1784133603,1784130600
cand-51b2f9a9-947,BTC,short,1.200821,-0.436561,0.036763,-1.366458,0.110491,0.466667,0.297605,0.001530,0.888041,0.000000,0.194798,0.585525,-0.029569,0.333333,0.314646,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.664000,-0.036854,0.000000,0.250000,0.000000,0.000000,-0.863836,-0.503774,0.000000,-0.000000,-0.216571,1.257783,-1.000000,0.793438,0.586960,0.646053,1.000000,-0.030491,0.000000,0.747803,0.000997,0.081060,0.021000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.432287,0.281430,-0.000000,0.234543,0.352439,-1.000000,0.894178,1,0.00,candidate,1784133603,1784130600
cand-51b2f9a9-949,ETH,long,-0.398673,0.000000,-0.124257,1.992469,0.179214,0.593333,0.865479,0.005194,0.750824,0.000000,-0.061979,-0.646794,0.027493,-0.333333,0.419708,0.000000,0.000000,1.000000,0.000000,0.000000,0.475253,-0.165849,0.664000,0.036854,0.000000,0.250000,0.013087,0.000000,-0.874620,-0.484810,0.000000,0.812520,0.019424,0.434920,1.000000,0.775862,0.737413,0.000000,0.000000,-0.039468,0.000000,0.751286,0.990547,-0.347885,0.003000,0.000000,0.000000,0.976000,0.000000,0.000000,0.000000,-0.432287,0.307470,0.000000,0.161547,-0.477663,1.000000,0.885792,0,0.00,candidate,1784133603,1784130900
cand-6728b9e4-1043,ETH,short,2.303353,1.418013,1.477335,-0.988212,0.187944,0.630000,0.785288,0.005239,0.859443,-0.132950,-1.217815,-0.462958,-0.032248,0.333333,0.424050,0.000000,0.000000,1.000000,0.000000,0.000000,0.312352,-0.214595,0.400000,-0.030287,0.000000,0.250000,0.024464,0.000000,-0.933580,-0.358368,0.000000,0.058978,0.476587,2.264939,0.000000,0.440756,0.548911,0.768619,1.000000,-0.230185,0.000000,0.773472,0.923991,0.217362,0.007000,0.000000,0.000000,0.686000,0.022000,0.000000,0.000000,-0.084987,0.299710,1.000000,0.003581,0.925307,-1.000000,0.777924,0,0.00,candidate,1784139315,1784133000
cand-6728b9e4-1045,ETH,short,-0.993639,0.693296,1.712799,-0.774454,0.191311,0.636667,0.572232,0.088853,0.752920,0.000000,0.292368,-0.394097,-0.037350,0.333333,0.424050,0.000000,0.000000,1.000000,0.000000,0.000000,0.748164,0.060026,0.400000,-0.031061,0.000000,0.250000,-0.023971,0.000000,-0.951057,-0.309017,0.000000,-0.329710,0.227887,0.463129,0.000000,0.370107,0.645461,0.565851,1.000000,-0.249913,0.000000,0.781958,0.898531,0.292606,0.009000,0.000000,0.000000,0.000000,0.005000,0.000000,0.000000,-1.000000,0.028016,-0.000000,-0.120494,-0.652878,-1.000000,0.775603,0,0.00,candidate,1784139315,1784133600
cand-1f480b11-1363,BTC,short,1.704989,0.922591,0.018538,-1.103238,0.112137,0.476667,0.329273,0.001535,0.850589,-0.155490,-0.782757,0.115064,-0.027386,0.333333,0.314646,0.000000,0.000000,1.000000,0.000000,0.000000,0.944905,0.043644,0.664000,-0.037127,0.000000,0.250000,0.013087,0.000000,-0.878817,-0.477159,0.000000,0.346991,0.309023,0.701863,-1.000000,0.682762,0.643959,0.703155,1.000000,-0.065172,0.000000,0.752836,0.985899,0.101385,0.027000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.791648,0.339771,1.000000,-0.024661,0.539991,-1.000000,0.763939,1,0.00,candidate,1784159126,1784131200
cand-2e9355dd-1430,ETH,short,-0.735344,1.566591,0.932108,-1.542243,0.182841,0.610000,0.414121,0.005223,0.755164,-0.718208,-1.262687,-0.532812,-0.029694,0.333333,0.424050,0.000000,0.000000,1.000000,0.000000,0.000000,0.988383,-0.000835,0.400000,-0.037032,0.000000,0.250000,0.000000,0.000000,-0.908143,-0.418660,0.000000,-0.000000,0.508287,0.535888,0.000000,0.614004,0.287574,0.647085,1.000000,-0.155014,0.000000,0.763228,0.954721,0.415050,0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.471542,0.240104,-0.000000,0.073503,-0.714681,-1.000000,0.779613,0,0.00,candidate,1784161210,1784132100
cand-2e9355dd-1431,ETH,short,0.595853,1.624756,0.808437,-1.553100,0.183642,0.610000,0.474876,0.104228,0.776711,0.000000,0.488779,-0.029014,-0.029407,0.333333,0.424050,0.000000,0.000000,1.000000,0.000000,0.000000,0.988046,-0.001250,0.400000,-0.037032,0.000000,0.250000,-0.006695,0.000000,-0.915311,-0.402747,0.000000,0.060755,0.435349,0.740356,0.000000,0.577209,0.338060,0.683193,1.000000,-0.177643,0.000000,0.766017,0.946354,-0.271066,0.010000,0.000000,0.000000,0.000000,0.038000,0.000000,0.000000,-0.471542,0.124024,-0.000000,-0.481466,0.306122,-1.000000,0.894601,0,0.00,candidate,1784161510,1784132400
cand-2e9355dd-1432,ETH,long,-0.595853,-1.624756,-0.808437,1.553100,0.183642,0.610000,0.955511,0.005209,0.795834,0.000000,-0.314944,-0.029014,0.029660,-0.333333,0.424050,0.000000,0.000000,1.000000,0.000000,0.000000,0.987726,-0.001569,0.400000,0.030287,0.000000,0.250000,-0.006695,0.000000,-0.920505,-0.390731,0.000000,0.925405,-0.435349,1.015382,0.000000,0.577209,0.515145,0.834385,0.000000,-0.177643,0.000000,0.768101,0.940104,-0.242169,0.016000,0.000000,0.000000,0.896000,0.007000,0.000000,0.000000,-0.084987,0.040186,0.000000,0.481466,-0.306122,1.000000,0.894601,0,0.00,candidate,1784161510,1784132400
cand-ca933f29-1499,ETH,short,-0.946712,1.074020,0.759447,-1.508076,0.184322,0.613333,0.726310,0.005207,0.876108,0.000000,0.236358,-0.672055,-0.030050,0.333333,0.424050,0.000000,0.000000,1.000000,0.000000,0.000000,0.971148,-0.006670,0.400000,-0.030287,0.000000,0.250000,-0.006695,0.000000,-0.923880,-0.382683,0.000000,1.681822,0.381678,3.000000,0.000000,0.603521,0.351705,0.625630,1.000000,-0.142798,0.000000,0.769289,0.936539,0.312330,0.019000,0.000000,0.000000,0.965000,0.030000,0.000000,0.000000,-0.084987,0.622520,-0.797619,-0.046121,-0.709746,-1.000000,0.778919,0,0.00,candidate,1784164336,1784132700
cand-ca933f29-1500,BTC,short,-0.636533,1.380029,0.926167,-0.964444,0.112910,0.483333,0.236659,0.001537,0.835033,0.000000,-0.172774,-0.975998,-0.027693,0.333333,0.315342,0.000000,0.000000,1.000000,0.000000,0.000000,0.971179,-0.006639,0.400000,-0.030287,0.000000,0.250000,-0.006695,0.000000,-0.927184,-0.374607,0.000000,-0.000000,0.484914,0.605881,0.000000,0.524915,0.746648,0.766144,1.000000,-0.104249,0.000000,0.771032,0.931311,0.299199,0.034000,0.000000,0.000000,0.445000,0.000000,0.000000,0.000000,-0.084987,0.465189,-0.000000,-0.115925,-0.612058,-1.000000,0.884318,1,0.00,candidate,1784164336,1784132700
cand-ca933f29-1502,BTC,short,2.482017,1.687916,1.828180,-0.374164,0.115270,0.503333,0.220627,0.001544,0.906241,0.000000,-0.958370,-0.407331,-0.028095,0.333333,0.315342,0.000000,0.000000,1.000000,0.000000,0.000000,0.315788,-0.211166,0.400000,-0.030287,0.000000,0.250000,0.024464,0.000000,-0.935135,-0.354291,0.000000,-0.284268,0.652805,1.643262,0.000000,0.285650,0.869856,0.860978,1.000000,-0.161850,-0.008079,0.774166,0.921907,0.342885,0.009000,0.000000,0.000000,0.833000,0.000000,0.000000,0.000000,-0.084987,0.431187,1.000000,0.001680,0.937059,-1.000000,0.882918,1,0.00,candidate,1784164336,1784133000
cand-ca933f29-1504,ETH,short,-0.906996,0.603918,1.479250,-0.344629,0.192491,0.640000,0.906950,0.036527,0.763409,0.203114,0.758284,-0.167995,-0.039575,0.333333,0.424050,0.000000,0.000000,1.000000,0.000000,0.000000,0.830448,0.112059,0.400000,-0.031061,0.000000,0.250000,-0.004479,1.856503,-0.958820,-0.284015,0.000000,0.334718,0.192102,0.571883,0.000000,0.267744,0.801017,0.508462,0.000000,-0.214590,0.000000,0.785781,0.887064,0.344283,0.006000,0.000000,0.000000,0.000000,0.005000,0.000000,0.000000,-1.000000,0.549299,-0.000000,0.109401,-0.430968,-1.000000,0.775603,0,0.00,candidate,1784164336,1784133900
cand-ca933f29-1505,ETH,short,-0.611818,-0.882681,0.351057,0.603298,0.193240,0.643333,1.588637,0.041617,0.823657,0.046492,0.540681,-0.248997,-0.044241,0.333333,0.424050,0.000000,0.000000,1.000000,0.000000,0.000000,0.685223,-0.030638,0.400000,-0.030472,0.000000,0.250000,0.027086,2.187486,-0.972370,-0.233445,0.000000,0.278965,-0.202862,1.376811,0.000000,0.418131,0.690291,0.949163,0.000000,0.008419,0.000000,0.794335,0.861400,0.291236,0.004000,0.000000,0.000000,0.255000,0.010000,0.000000,0.000000,0.573719,0.503357,-0.000000,0.058509,-0.679641,-1.000000,0.775603,0,0.00,candidate,1784164336,1784134800
cand-ca933f29-1506,ETH,short,-0.518599,-1.686456,-0.065139,0.336878,0.193617,0.643333,0.888335,0.083405,0.751578,-0.472065,-0.870013,-0.544721,-0.047474,0.333333,0.423081,0.000000,0.000000,1.000000,0.000000,0.000000,0.689184,-0.024521,0.212000,-0.029681,0.000000,0.250000,-0.006422,1.474132,-0.979925,-0.199368,0.000000,-0.700302,-0.424247,0.475691,0.000000,0.463340,0.657149,0.915761,0.000000,0.028483,0.000000,0.799984,0.844455,0.218891,0.013000,0.000000,0.000000,0.454000,0.003000,0.000000,0.000000,-0.047993,0.202558,-0.000000,0.072514,-0.509235,-1.000000,0.775603,0,0.00,candidate,1784164336,1784135100
cand-ca933f29-1507,ETH,short,0.937669,-0.898491,-0.152572,0.700329,0.194274,0.646667,0.734440,0.005210,0.821110,0.000000,-0.245640,-0.757709,-0.048111,0.333333,0.423081,0.000000,0.000000,1.000000,0.000000,0.000000,0.910363,0.169191,0.212000,-0.029681,0.000000,0.250000,-0.006422,1.474132,-0.980785,-0.195090,0.000000,-0.153894,-0.141163,1.349861,0.000000,0.381354,0.717301,0.877404,0.000000,-0.007931,0.000000,0.800476,0.842978,0.367189,0.005000,0.000000,0.000000,0.750000,0.008000,0.000000,0.000000,-0.047993,0.756685,0.909326,-0.050100,0.746809,-1.000000,0.775603,0,0.00,candidate,1784164516,1784135400
cand-ca933f29-1508,ETH,short,-0.198290,-0.612287,-0.010054,0.754075,0.194374,0.646667,1.097078,0.010416,0.696618,0.000000,0.010594,-0.669810,-0.050849,0.333333,0.423081,0.000000,0.000000,1.000000,0.000000,0.000000,0.789828,0.057870,0.212000,-0.029681,0.000000,0.250000,-0.006422,1.589562,-0.985556,-0.169350,0.000000,-0.512360,0.037388,0.202193,0.000000,0.398688,0.704565,0.864607,0.000000,-0.000221,0.000000,0.804991,0.829432,0.247313,0.010000,0.000000,0.000000,0.934000,0.002000,0.000000,0.000000,-0.047993,0.240735,-0.000000,0.583990,-0.207283,-1.000000,0.775603,1,0.00,candidate,1784164815,1784135700
cand-869075a2-1631,ETH,long,0.273619,0.703756,0.456098,-0.036024,0.195195,0.650000,1.135720,0.005181,0.758119,-0.957182,-1.237959,-0.707766,0.066876,-0.333333,0.421431,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,-0.000000,0.268000,0.030342,0.000000,0.250000,0.000000,0.000000,-0.998848,0.047978,0.000000,0.000000,-0.036290,0.590687,1.000000,0.730267,0.835842,0.000000,0.000000,0.089980,0.000000,0.839233,0.726706,-0.383268,0.004000,0.000000,0.000000,0.993000,0.000000,0.000000,0.000000,0.000000,0.020480,0.000000,0.304920,0.387833,1.000000,0.775603,0,0.00,candidate,1784168753,1784138700
cand-869075a2-1632,ETH,long,1.415482,1.069836,1.129689,0.230600,0.196393,0.653333,1.103995,0.005177,0.769335,0.000000,0.677271,1.335124,0.066842,-0.333333,0.421431,0.000000,0.000000,1.000000,0.000000,0.000000,0.956322,0.021047,0.268000,0.030342,0.000000,0.250000,0.000000,0.000000,-0.997859,0.065403,0.000000,-0.069383,0.130654,0.618716,1.000000,0.882737,0.928832,0.000000,0.000000,0.145252,0.000000,0.842359,0.717330,-0.292431,0.008000,0.000000,0.000000,0.541000,0.000000,0.000000,0.000000,0.000000,0.392138,0.000000,-0.048272,0.744444,1.000000,1.000000,0,0.00,candidate,1784168753,1784139000
cand-869075a2-1633,ETH,long,-1.214480,0.584072,0.717424,-0.036002,0.197317,0.656667,1.017422,0.031102,0.798244,0.000000,0.069444,-0.387378,0.066781,-0.333333,0.420701,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.176000,0.029852,0.000000,0.250000,0.000000,0.000000,-0.994969,0.100188,0.000000,0.000000,0.119031,1.000000,1.000000,0.751278,0.848687,0.000000,0.000000,0.097615,0.000000,0.847582,0.701660,-0.272067,0.022000,0.000000,0.000000,0.710000,0.000000,0.000000,0.000000,0.000000,0.130518,0.000000,0.028019,-0.819788,1.000000,0.879060,0,0.00,candidate,1784168753,1784139300
cand-869075a2-1634,ETH,long,0.057879,0.396680,0.571439,0.236181,0.196957,0.656667,1.090301,0.005185,0.878697,0.000000,0.140551,-0.986057,0.067513,-0.333333,0.420701,0.000000,0.000000,1.000000,0.000000,0.000000,0.914725,-0.030584,0.176000,0.029852,0.000000,0.250000,0.000000,0.000000,-0.993572,0.113203,0.000000,-0.121336,0.097161,3.000000,1.000000,0.757524,0.852504,0.000000,0.000000,0.099884,0.000000,0.850090,0.694137,-0.357660,0.015000,0.000000,0.000000,0.485000,0.000000,0.000000,0.000000,0.000000,0.227319,0.000000,-0.113604,0.130682,1.000000,0.775013,0,0.00,candidate,1784168753,1784139600
cand-869075a2-1678,BTC,short,1.287295,0.167633,-0.143072,-0.145885,0.079992,0.223333,0.215809,0.001543,0.965724,0.000000,0.004203,0.010038,-0.082998,0.333333,0.317563,0.000000,0.000000,1.000000,0.000000,0.000000,0.913496,0.162615,0.220000,-0.036749,0.000000,0.250000,0.008723,0.000000,-0.134851,0.990866,0.000000,-0.499797,0.039026,3.000000,-1.000000,0.317314,0.953833,0.000000,0.000000,-0.056670,0.000000,1.000000,0.064242,-0.092270,0.081000,0.000000,0.000000,0.325000,0.000000,0.000000,0.000000,0.000000,0.427083,1.000000,-0.036215,0.809697,-1.000000,0.871070,0,0.00,candidate,1784168753,1784157600
cand-869075a2-1679,BTC,short,0.265065,0.097945,0.286440,0.022063,0.079724,0.223333,0.614988,0.001543,0.847863,0.000000,-0.020329,-0.788018,-0.082615,0.333333,0.317563,0.000000,0.000000,1.000000,0.000000,0.000000,0.917682,0.165174,0.220000,-0.036749,0.000000,0.250000,-0.014096,0.000000,-0.121869,0.992546,0.000000,0.399179,0.072334,0.670363,-1.000000,0.268905,0.960868,0.000000,0.000000,-0.060909,0.000000,1.000000,0.056930,0.197635,0.075000,0.000000,0.000000,0.448000,0.000000,0.000000,0.000000,0.000000,0.063774,-0.000000,-0.113235,0.658654,-1.000000,0.750130,0,0.00,candidate,1784168753,1784157900
cand-869075a2-1684,BTC,short,0.208470,-0.748000,0.500223,0.334897,0.074756,0.210000,0.455938,0.001545,0.871035,-0.357213,-0.552475,0.108482,-0.078428,0.333333,0.318418,0.000000,0.000000,1.000000,0.000000,0.000000,-1.000000,-0.000000,0.012000,-0.027613,0.000000,0.250000,0.000000,0.000000,0.074108,0.997250,0.000000,-0.000000,-0.451205,1.182172,0.000000,0.393648,0.924130,0.000000,0.000000,-0.069826,0.000000,1.000000,0.964390,0.012665,0.024000,0.000000,0.000000,0.945000,0.000000,0.000000,0.000000,0.000000,0.258282,-0.000000,-0.379394,0.230769,-1.000000,0.773931,0,0.00,candidate,1784168753,1784160600
cand-aced34df-1693,ETH,long,0.115651,0.354371,0.605919,0.080084,0.197105,0.656667,1.181962,0.005182,0.813845,0.000000,-0.084571,-0.840185,0.067112,-0.333333,0.420701,0.000000,0.000000,1.000000,0.000000,0.000000,0.308763,-0.300515,0.176000,0.029852,0.000000,0.250000,0.001134,0.000000,-0.991445,0.130526,0.000000,0.263789,0.017682,1.159751,1.000000,0.770017,0.860135,0.000000,0.000000,0.104420,0.000000,0.852532,0.686811,-0.269394,0.007000,0.000000,0.000000,0.775000,0.000000,0.000000,0.000000,0.000000,0.098016,0.000000,0.173282,0.148276,1.000000,0.775013,0,0.00,candidate,1784171564,1784139900
cand-713f9742-1751,BTC,long,-0.116460,-0.558858,-1.057234,-0.926883,0.123253,0.550000,0.414483,0.001544,0.866919,-0.243382,-0.373103,1.307409,0.082241,-0.333333,0.319062,0.000000,0.000000,1.000000,0.000000,0.000000,-1.000000,-0.000000,0.244000,0.029725,0.000000,0.250000,0.000000,0.000000,-0.928810,0.370557,0.000000,0.000000,-0.088957,1.000000,0.000000,0.085119,0.586891,0.972447,0.000000,-0.070568,-0.050739,0.892387,0.567245,-0.384675,0.047000,0.000000,0.000000,0.660000,0.000000,0.000000,0.000000,0.000000,0.217529,0.000000,0.725080,-0.101598,1.000000,0.895953,0,0.00,candidate,1784172391,1784143200
cand-7ea390b5-1809,BTC,short,-0.710967,-0.277029,-0.001437,0.879070,0.123689,0.553333,0.327335,0.001540,0.891949,0.000000,-0.136868,-0.812914,-0.082976,0.333333,0.319062,0.000000,0.000000,1.000000,0.000000,0.000000,0.949294,0.028112,0.244000,-0.029826,0.000000,0.250000,0.017677,0.000000,-0.894934,0.446198,0.000000,0.755041,-0.066454,1.344400,0.000000,0.284412,0.871921,0.857810,1.000000,-0.016529,0.000000,0.905351,0.528354,0.036890,0.032000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,0.396841,-0.000000,-0.000000,-1.000000,-1.000000,0.775013,0,0.00,candidate,1784193733,1784144400
cand-7ea390b5-1810,BTC,long,-0.991569,0.434746,-0.415096,-1.041695,0.124121,0.560000,1.065350,0.001541,0.867614,0.000000,-0.128457,-0.825649,0.081539,-0.333333,0.319062,0.000000,0.000000,1.000000,0.000000,0.000000,0.985576,0.029389,0.244000,0.029621,0.000000,0.250000,0.023389,0.000000,-0.884988,0.465615,0.000000,1.197564,0.173203,0.933261,0.000000,0.193368,0.636303,0.780595,0.000000,-0.041180,-0.021486,0.909170,0.516895,-0.140273,0.021000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.319093,0.000000,0.000000,-1.000000,1.000000,0.879060,0,0.00,candidate,1784193733,1784144700
cand-7ea390b5-1811,ETH,long,-0.651227,0.353253,-0.260578,-0.353255,0.200167,0.663333,1.050717,0.005201,0.825790,0.045659,0.434142,-0.806021,0.064875,-0.333333,0.424164,0.000000,0.000000,1.000000,0.000000,0.000000,0.985580,0.029392,0.244000,0.029621,0.000000,0.250000,0.023389,0.000000,-0.882948,0.469472,0.000000,0.000000,0.132177,1.210443,0.000000,0.641175,0.796806,0.913820,0.000000,0.053414,0.000000,0.909642,0.515479,-0.233988,0.005000,0.000000,0.000000,0.213000,0.000000,0.000000,0.000000,0.000000,0.179969,-0.594787,-0.010727,-0.896429,1.000000,0.750130,0,0.00,candidate,1784193733,1784144700
cand-7ea390b5-1812,ETH,long,-0.132033,0.246441,0.046349,-0.313615,0.200761,0.663333,0.315178,0.005199,0.812530,0.000000,0.044382,-0.577558,0.063870,-0.333333,0.424164,0.000000,0.000000,1.000000,0.000000,0.000000,0.521720,-0.196461,0.244000,0.029621,0.000000,0.250000,0.023389,0.000000,-0.876727,0.480989,0.000000,-0.770344,0.265141,0.985219,0.000000,0.625574,0.787915,0.904960,0.000000,0.048126,0.000000,0.911379,0.510270,-0.259898,0.004000,0.000000,0.000000,0.213000,0.000000,0.000000,0.000000,0.000000,0.157756,0.000000,-0.006879,-0.097143,1.000000,0.750130,0,0.00,candidate,1784193733,1784145000
cand-7ea390b5-1813,BTC,long,0.952094,0.868881,0.223422,-0.746725,0.124578,0.560000,1.118819,0.001540,0.866006,0.000000,-0.180744,-0.410793,0.082480,-0.333333,0.319062,0.000000,0.000000,1.000000,0.000000,0.000000,0.517779,-0.200405,0.244000,0.029621,0.000000,0.250000,0.023389,0.000000,-0.874620,0.484810,0.000000,0.053469,0.121190,0.911022,0.000000,0.339994,0.754248,0.820369,1.000000,-0.017423,0.000000,0.912420,0.507145,-0.209028,0.073000,0.000000,0.000000,0.562000,0.000000,0.000000,0.000000,0.000000,0.229613,0.000000,0.035732,0.804598,1.000000,0.879060,0,0.00,candidate,1784193733,1784145000
